Video Time,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted
06:02.7,0.1612537,0.8106755,0.003452915,0.001119793,0.004347478,0.000012513,0.00000216
06:02.8,0.1606675,0.808538,0.003429582,0.001142996,0.004328177,0.000012596,0.000002149
06:02.8,0.1578425,0.8072193,0.003480166,0.001186431,0.004211823,0.000013093,0.000002186
06:02.9,0.1388518,0.8230609,0.003685606,0.001114707,0.004473844,0.000012358,0.000002056
06:02.9,0.1267932,0.8327755,0.003793312,0.001095771,0.00455041,0.000012074,0.000002009
06:02.9,0.118282,0.8429319,0.003583347,0.001156669,0.004918545,0.000011039,0.000001929
06:03.0,0.1172836,0.8469961,0.003420664,0.00124435,0.005003525,0.00001047,0.000001894
06:03.1,0.1164411,0.8519313,0.003239804,0.001324079,0.005185578,0.000009822,0.000001828
06:03.1,0.1201655,0.850796,0.003117707,0.001443243,0.00516577,0.000009666,0.000001793
06:03.2,0.1245338,0.8482125,0.002979149,0.001504462,0.00526471,0.000009422,0.000001728
06:03.2,0.1284356,0.8433136,0.002898802,0.001606578,0.005224923,0.000009459,0.000001702
06:03.3,0.1357106,0.833231,0.002837457,0.001720563,0.005131908,0.00000991,0.0000017
06:03.3,0.1475597,0.8203407,0.002812831,0.00178993,0.004962539,0.000010705,0.000001697
06:03.3,0.1590668,0.8082303,0.002830191,0.001829432,0.004756505,0.00001174,0.000001705
06:03.4,0.1623285,0.8001192,0.00280177,0.001838022,0.00469803,0.000012159,0.000001667
06:03.4,0.1692372,0.785591,0.002823215,0.001888342,0.004523013,0.000013333,0.000001665
06:03.5,0.1799193,0.7696587,0.002859479,0.001906645,0.004336158,0.000014627,0.000001655
06:03.6,0.1855828,0.7592101,0.002816968,0.00190371,0.004267006,0.000014952,0.000001608
06:03.6,0.1953695,0.7444093,0.00284004,0.001906273,0.004105454,0.00001614,0.00000159
06:03.7,0.2072285,0.7280261,0.002867566,0.001895382,0.003944246,0.00001762,0.000001586
06:03.7,0.2138579,0.7139145,0.002875108,0.001890693,0.003845911,0.000018451,0.000001554
06:03.8,0.2273135,0.6910087,0.003052073,0.001908244,0.003630829,0.00002149,0.000001602
06:03.8,0.2331533,0.6784616,0.003058934,0.001888825,0.003527394,0.000022567,0.000001578
06:03.9,0.2370195,0.6659746,0.003122656,0.001866086,0.003402618,0.000024216,0.000001571
06:03.9,0.2385042,0.6574582,0.003115889,0.00181253,0.00336572,0.000024765,0.000001527
06:03.9,0.2379243,0.6462258,0.003183696,0.001786756,0.003258284,0.000026308,0.000001501
06:04.0,0.2417804,0.6340856,0.003264493,0.001763397,0.003115019,0.000028326,0.000001504
06:04.1,0.2398043,0.6284537,0.003228642,0.001726796,0.00307573,0.00002847,0.000001463
06:04.1,0.2413092,0.6160215,0.003339582,0.001701854,0.002952206,0.000030506,0.000001465
06:04.2,0.2416067,0.6128381,0.00328534,0.001668537,0.00292001,0.000030479,0.000001435
06:04.2,0.2422809,0.6038519,0.003321405,0.001647611,0.002840401,0.000031707,0.000001432
06:04.3,0.238805,0.5980821,0.003323786,0.00162088,0.002806107,0.000032167,0.000001392
06:04.3,0.2438153,0.5868751,0.003413899,0.001609464,0.002698042,0.000034275,0.000001409
06:04.4,0.2379581,0.585682,0.003378324,0.001565486,0.002712726,0.000034106,0.000001374
06:04.4,0.2327288,0.5794207,0.003436939,0.001538989,0.002646854,0.000035608,0.000001371
06:04.5,0.2326776,0.569383,0.003482441,0.001509012,0.00257588,0.00003756,0.00000136
06:04.5,0.2033993,0.6029269,0.003765471,0.00135947,0.002841114,0.000034784,0.00000129
06:04.5,0.179923,0.6245044,0.004289947,0.001239552,0.002843001,0.000034661,0.000001319
06:04.6,0.1614119,0.6550406,0.004134308,0.001220494,0.003124029,0.000031045,0.000001266
06:04.6,0.1514858,0.6735693,0.004072691,0.00123943,0.00316007,0.000028877,0.000001277
06:04.7,0.1453465,0.6887813,0.00383172,0.001286896,0.003391877,0.000026278,0.000001234
06:04.8,0.1432447,0.697822,0.003679611,0.001323109,0.00346434,0.000024661,0.000001229
06:04.8,0.1420301,0.7028949,0.003522617,0.001357473,0.003571924,0.000023121,0.000001195
06:04.9,0.1451308,0.7017685,0.003406323,0.001403519,0.003568795,0.000022447,0.000001191
06:04.9,0.1482969,0.6956391,0.003372113,0.001453268,0.003493134,0.000022731,0.000001203
06:04.9,0.1540149,0.6850646,0.003391009,0.00148214,0.003368155,0.00002399,0.000001232
06:05.0,0.1588318,0.6778949,0.003305291,0.001503361,0.003347045,0.000024031,0.000001206
06:05.0,0.1635236,0.6766252,0.003230837,0.001557049,0.003258227,0.000024297,0.000001219
06:05.1,0.1643507,0.679361,0.003101357,0.001576521,0.003284627,0.000023785,0.000001204
06:05.2,0.1667964,0.6790147,0.003034604,0.001589552,0.003250903,0.000023784,0.000001204
06:05.2,0.170821,0.6764094,0.002975885,0.001602145,0.00321992,0.000024326,0.000001215
06:05.3,0.1771831,0.6704023,0.002938372,0.001593494,0.00316862,0.000025338,0.000001241
06:05.3,0.1858293,0.664388,0.00289154,0.001575486,0.003104425,0.000026504,0.000001262
06:05.4,0.1833781,0.6672477,0.002903127,0.001517122,0.003070094,0.000027102,0.000001256
06:05.4,0.1815817,0.6665363,0.002906916,0.001495648,0.00303367,0.000027966,0.00000126
06:05.5,0.1781007,0.6722575,0.002842207,0.001447406,0.00310418,0.000027246,0.000001229
06:05.5,0.1741422,0.671898,0.00281804,0.001441269,0.003095215,0.000027732,0.000001233
06:05.6,0.1744787,0.6690934,0.002839284,0.001414347,0.003068087,0.000028459,0.000001257
06:05.6,0.1624439,0.6785816,0.002915834,0.001338125,0.00314293,0.000027358,0.000001232
06:05.6,0.148884,0.6913162,0.003013177,0.001275517,0.003217618,0.000026062,0.000001196
06:05.7,0.1374037,0.7043018,0.002991781,0.001211984,0.003362722,0.000024462,0.000001153
06:05.8,0.127661,0.7107389,0.003075382,0.001170602,0.003338278,0.000024145,0.000001144
06:05.8,0.1220816,0.7110628,0.003138503,0.001140673,0.003266865,0.000024557,0.00000115
06:05.9,0.1157736,0.7116055,0.003290848,0.00111914,0.003129177,0.000025939,0.000001175
06:05.9,0.1083044,0.7178183,0.003354846,0.001077215,0.003097835,0.000025742,0.000001163
06:06.0,0.1020548,0.72043,0.003465092,0.001070833,0.003004145,0.000026288,0.00000117
06:06.0,0.09704705,0.7229137,0.003621339,0.001051541,0.002902938,0.000027313,0.000001192
06:06.0,0.09383495,0.7188179,0.003848749,0.001040769,0.00275583,0.000029859,0.000001231
06:06.1,0.08848387,0.7248208,0.003822152,0.001023143,0.002757009,0.000029148,0.000001215
06:06.1,0.08471092,0.7263502,0.00394708,0.001008958,0.00267194,0.000030189,0.000001239
06:06.2,0.08133974,0.7316365,0.004004368,0.001001836,0.00259478,0.000030522,0.000001266
06:06.3,0.07581666,0.7390541,0.004054747,0.000970295,0.002598953,0.000030177,0.000001253
06:06.3,0.07217965,0.741361,0.004198363,0.000969774,0.002496228,0.000031924,0.000001316
06:06.4,0.06655481,0.7523112,0.004154853,0.000967954,0.002505245,0.000031004,0.000001323
06:06.4,0.06120787,0.7616314,0.004243191,0.000999023,0.002437139,0.000030921,0.000001361
06:06.5,0.05726623,0.7683821,0.0043048,0.001018011,0.002373233,0.000030667,0.000001388
06:06.5,0.05423865,0.7751042,0.004396768,0.001018109,0.002299576,0.000030895,0.000001427
06:06.6,0.04981005,0.7893515,0.00444164,0.000988405,0.002303625,0.000029383,0.000001416
06:06.6,0.04512979,0.8049568,0.004468358,0.000980462,0.002365383,0.000027292,0.000001377
06:06.7,0.04260454,0.8112924,0.004637799,0.000959656,0.00230282,0.000027555,0.000001402
06:06.7,0.04077583,0.8198375,0.00474068,0.000943371,0.002235404,0.000027353,0.000001449
06:06.7,0.03885075,0.8310431,0.004753911,0.000925574,0.00218249,0.000026593,0.000001496
06:06.8,0.03841072,0.8378088,0.004927904,0.00090902,0.002087116,0.000026826,0.000001541
06:06.9,0.03828605,0.8438935,0.005008407,0.00089601,0.002016665,0.000026753,0.000001574
06:06.9,0.04000746,0.8480894,0.005137162,0.000880104,0.001949651,0.00002692,0.000001633
06:07.0,0.04154021,0.8513999,0.005267616,0.000887746,0.001875603,0.000027101,0.000001708
06:07.0,0.04323015,0.8569946,0.005374943,0.000876292,0.001841051,0.000026477,0.00000173
06:07.1,0.04862963,0.8588588,0.005474125,0.000887207,0.001784349,0.00002651,0.000001823
06:07.1,0.0575346,0.8567033,0.005619275,0.00090521,0.001712627,0.000027406,0.000001925
06:07.2,0.06922834,0.8512889,0.005865092,0.000912285,0.001631201,0.000029367,0.000002112
06:07.2,0.08176417,0.8457569,0.006105941,0.000934111,0.001546791,0.000031726,0.000002274
06:07.2,0.09687127,0.8364732,0.006362881,0.000982347,0.001453586,0.000035157,0.000002519
06:07.3,0.1142672,0.8260002,0.006776858,0.001013955,0.001358529,0.000040383,0.000002769
06:07.3,0.1329807,0.8144976,0.007280878,0.001053976,0.001262117,0.000046931,0.000003031
06:07.4,0.1515895,0.8041614,0.007474882,0.001113697,0.001193415,0.00004953,0.000003143
06:07.5,0.1586545,0.7999071,0.008257666,0.001148819,0.001104861,0.000052636,0.000003358
06:07.5,0.1509961,0.8084874,0.00880866,0.001087601,0.001092795,0.000050885,0.000003222
06:07.6,0.1533958,0.8141975,0.009431149,0.001082042,0.001039105,0.000050456,0.000003244
06:07.6,0.1670342,0.8134838,0.009762079,0.00112163,0.000985706,0.000050571,0.000003247
06:07.7,0.1872029,0.807137,0.00994576,0.001174868,0.000932754,0.000052159,0.000003304
06:07.7,0.2090489,0.8000203,0.01018543,0.001222441,0.000879093,0.000054765,0.000003432
06:07.7,0.2275883,0.7937829,0.01044586,0.001267216,0.000828016,0.000058154,0.000003589
06:07.8,0.2556907,0.7782208,0.01059836,0.001311752,0.000782921,0.00006366,0.000003744
06:07.9,0.2768127,0.7672766,0.01107029,0.001324299,0.000733619,0.00007157,0.000004016
06:07.9,0.310001,0.7465957,0.0114734,0.001319399,0.000687747,0.000084219,0.000004323
06:08.0,0.3300104,0.7338369,0.01162982,0.001300697,0.000662981,0.000089015,0.000004361
06:08.0,0.3496752,0.7217762,0.01215891,0.001254222,0.000630119,0.00010075,0.000004619
06:08.1,0.3845697,0.7006554,0.01267958,0.00118551,0.000602816,0.000118762,0.000004943
06:08.1,0.4199905,0.6847941,0.01335082,0.001109546,0.000579058,0.000135531,0.0000053
06:08.2,0.4595005,0.6663493,0.01446174,0.001015812,0.000561843,0.000158601,0.000005782
06:08.2,0.4994536,0.6466612,0.01538481,0.000925942,0.000556526,0.000176859,0.000006164
06:08.3,0.540872,0.6131326,0.01612195,0.000861593,0.000559944,0.000195126,0.000006467
06:08.3,0.5800979,0.5819386,0.01656621,0.000806204,0.000574459,0.000207673,0.000006674
06:08.3,0.6114039,0.5627815,0.0175432,0.000746143,0.000583286,0.000217485,0.000007004
06:08.4,0.6425943,0.5361185,0.018229,0.000698176,0.000602526,0.000230977,0.000007345
06:08.4,0.6648657,0.5219094,0.0187936,0.000660229,0.000628652,0.000226714,0.000007517
06:08.5,0.6923491,0.4922771,0.01919238,0.000623047,0.000668725,0.000235244,0.000007715
06:08.6,0.7176298,0.4607845,0.02032879,0.000585451,0.000689031,0.000257553,0.000008234
06:08.6,0.7435557,0.4253816,0.02174676,0.000542771,0.00070851,0.000303343,0.000008972
06:08.7,0.7663587,0.390858,0.02357306,0.000507136,0.000723256,0.000358808,0.000009876
06:08.7,0.7868159,0.3632242,0.02577874,0.000464892,0.000736965,0.000444182,0.000010967
06:08.7,0.8028011,0.3500034,0.02752068,0.000423662,0.000758989,0.000516163,0.00001147
06:08.8,0.8175758,0.329216,0.02863133,0.000395488,0.000808794,0.000573084,0.000012399
06:08.8,0.8300442,0.3117958,0.02984739,0.000368366,0.000859333,0.000631429,0.000013434
06:08.9,0.8423591,0.2916311,0.03081746,0.000345311,0.000931679,0.000707389,0.000014208
06:09.0,0.8535429,0.2684217,0.03275152,0.000321904,0.001013118,0.000843555,0.000016453
06:09.0,0.8573294,0.2668467,0.03419718,0.000294453,0.001041707,0.000922207,0.000017241
06:09.0,0.8255288,0.3139652,0.03188609,0.000266179,0.001371784,0.000842022,0.000015505
06:09.1,0.811571,0.3484481,0.02939905,0.000262939,0.001542826,0.000754297,0.000014121
06:09.2,0.8112645,0.3553303,0.02732323,0.000283063,0.001654437,0.000683659,0.000012983
06:09.2,0.8172517,0.3494712,0.02593051,0.00030479,0.001696398,0.000632391,0.000012274
06:09.3,0.8290887,0.3355208,0.02486511,0.000318776,0.001722858,0.000603396,0.000011964
06:09.3,0.8415331,0.3203872,0.02396117,0.000328286,0.001776255,0.000581993,0.000011854
06:09.4,0.8534827,0.3036088,0.02340964,0.000336681,0.001870475,0.00057241,0.000012126
06:09.4,0.8634106,0.2884652,0.0235374,0.000347409,0.001953331,0.000568404,0.000013045
06:09.4,0.8727579,0.271721,0.02329138,0.000381894,0.002053679,0.000554312,0.000013755
06:09.5,0.8806027,0.2602905,0.0231555,0.00042247,0.002147114,0.000525163,0.000014996
06:09.6,0.8867454,0.2488083,0.02352361,0.0004814,0.002209269,0.000497434,0.000016813
06:09.6,0.8938587,0.2334822,0.02385075,0.000556024,0.002250454,0.000471663,0.000018776
06:09.7,0.9005386,0.2146105,0.02541356,0.000598631,0.002418387,0.000465967,0.000023332
06:09.7,0.9063234,0.199204,0.02719451,0.000670099,0.00253457,0.000441272,0.000027096
06:09.8,0.9136774,0.179588,0.02912023,0.000778599,0.002679195,0.000416154,0.000031075
06:09.8,0.9209672,0.1607126,0.03153593,0.000864422,0.002838888,0.000394954,0.000036319
06:09.9,0.9281522,0.1425063,0.03339447,0.001043903,0.00297405,0.000372274,0.000040572
06:09.9,0.9341769,0.1272536,0.0348177,0.001210828,0.003040963,0.000349359,0.000043943
06:09.9,0.9395452,0.1125741,0.03777311,0.001366673,0.003156821,0.000332397,0.000050571
06:10.0,0.9438605,0.101459,0.03911435,0.001492085,0.003256252,0.000312663,0.000052114
06:10.1,0.9476555,0.09125569,0.04062173,0.001605675,0.003377322,0.000296238,0.000054689
06:10.1,0.9507029,0.08256506,0.04251856,0.001677175,0.003488914,0.000283705,0.000057474
06:10.1,0.9445555,0.08713012,0.04448421,0.001549337,0.003391749,0.000288589,0.000059296
06:10.2,0.9357227,0.0967894,0.04525832,0.001408163,0.003286207,0.000301347,0.000058661
06:10.3,0.9330152,0.1016668,0.04606592,0.001327668,0.003226368,0.000292052,0.000061717
06:10.3,0.9324566,0.101164,0.04675236,0.001277262,0.003247003,0.000285127,0.000066566
06:10.4,0.9341829,0.09612914,0.04676173,0.001295011,0.003340073,0.00027924,0.000070691
06:10.4,0.9371209,0.09096011,0.04709188,0.001284479,0.003374364,0.000275776,0.000074306
06:10.4,0.9399098,0.08535431,0.04751122,0.001303273,0.003451962,0.000275794,0.000075041
06:10.5,0.9428502,0.08010358,0.04753335,0.001300711,0.003532695,0.00027753,0.00007581
06:10.6,0.9449066,0.07469402,0.04864253,0.001312063,0.003643842,0.000275108,0.000078361
06:10.6,0.9454828,0.07137955,0.04941884,0.00130813,0.003712201,0.000272347,0.000079057
06:10.7,0.94558,0.06652917,0.05124382,0.001312952,0.003795367,0.000282982,0.00007965
06:10.7,0.9452403,0.06332696,0.05167396,0.001326355,0.003839551,0.000284255,0.000077618
06:10.8,0.9450128,0.05899955,0.05482015,0.001356481,0.00384745,0.000286957,0.000078097
06:10.8,0.9449095,0.05595231,0.05637133,0.001378856,0.003830765,0.000286243,0.000076465
06:10.9,0.945001,0.05273694,0.05781915,0.001410044,0.003824005,0.000283063,0.000076338
06:10.9,0.9448285,0.05111467,0.05768321,0.00143252,0.003784111,0.000277687,0.000074789
06:11.0,0.944,0.04909627,0.05852462,0.001467025,0.003728473,0.000273688,0.00007418
06:11.0,0.9431703,0.04683734,0.05998811,0.001490323,0.0036901,0.000272023,0.000075251
06:11.0,0.9429768,0.04519598,0.06043901,0.001510042,0.003637749,0.000269634,0.000074763
06:11.1,0.9422665,0.0440747,0.06091934,0.001533738,0.00357687,0.000262106,0.000073609
06:11.1,0.9425926,0.04317491,0.06024676,0.001559092,0.003523052,0.000253117,0.00007195
06:11.2,0.9419138,0.04347862,0.05785527,0.00159059,0.003494319,0.000245485,0.000070287
06:11.3,0.9416298,0.04271817,0.05657254,0.001608716,0.003500893,0.000242686,0.000069011
06:11.3,0.9418245,0.04153414,0.0557812,0.001627948,0.003535183,0.000237938,0.00006781
06:11.4,0.9418751,0.04129473,0.05466175,0.001621003,0.003557166,0.000232957,0.000065123
06:11.4,0.9404139,0.0404293,0.0555219,0.001590511,0.003545945,0.000237699,0.000063672
06:11.5,0.9332806,0.04550692,0.05858531,0.001466579,0.003361884,0.000243819,0.000061244
06:11.5,0.9170156,0.05363951,0.06274997,0.001361788,0.003211004,0.000251949,0.000058612
06:11.6,0.9053303,0.05990718,0.06430865,0.001300744,0.003149126,0.000255778,0.000057512
06:11.6,0.8980875,0.06459045,0.06303699,0.00131238,0.003132391,0.000251459,0.000055446
06:11.7,0.8929823,0.06614356,0.06355088,0.001329853,0.003134096,0.000247979,0.000054874
06:11.7,0.8916698,0.06592884,0.06398243,0.00131663,0.003151004,0.000251012,0.000053888
06:11.8,0.891015,0.06626616,0.0637951,0.001295889,0.003174442,0.000253956,0.000052058
06:11.8,0.8901778,0.06427243,0.06550214,0.001289176,0.003181011,0.000260764,0.000052116
06:11.9,0.8902319,0.06380858,0.06677315,0.001260541,0.003153859,0.000265876,0.00005156
06:11.9,0.8913035,0.06168289,0.06845413,0.001240372,0.003134666,0.000273303,0.000052075
06:12.0,0.8925984,0.06104714,0.06846651,0.001216189,0.003097167,0.00027379,0.000052095
06:12.0,0.8939906,0.05831876,0.0698104,0.001198856,0.003093375,0.000285535,0.000052741
06:12.1,0.8950247,0.05774188,0.06929202,0.00116399,0.00306993,0.000291346,0.00005195
06:12.1,0.8965899,0.05551036,0.07004875,0.001160524,0.003058364,0.000299307,0.000052485
06:12.1,0.8975822,0.05425866,0.06993049,0.001145906,0.00306457,0.00030777,0.000052002
06:12.2,0.8968322,0.05160673,0.07206905,0.001152216,0.00306074,0.000321253,0.000053099
06:12.3,0.897463,0.05063584,0.07188114,0.001131134,0.003054716,0.000328874,0.000052707
06:12.3,0.8986906,0.04925055,0.07202801,0.001125819,0.003029718,0.000336816,0.000053584
06:12.4,0.8992164,0.04938238,0.07044111,0.001096842,0.003005284,0.000339195,0.000053297
06:12.4,0.8991492,0.04896618,0.06886079,0.001078364,0.003005151,0.000341728,0.00005243
06:12.5,0.8983144,0.04779841,0.06903981,0.001067555,0.00298884,0.000348327,0.000053242
06:12.5,0.8967382,0.04631133,0.06992289,0.001065028,0.002983768,0.000355993,0.000054075
06:12.6,0.895625,0.04444747,0.07172469,0.001051454,0.002960107,0.000370834,0.00005498
06:12.6,0.8959962,0.04512702,0.06983598,0.001015637,0.002967036,0.00036692,0.000053729
06:12.6,0.8945575,0.04449905,0.06969885,0.001004293,0.002963999,0.000368456,0.000053937
06:12.7,0.8937104,0.04362089,0.06995486,0.000993734,0.002926958,0.000374966,0.000054395
06:12.8,0.8938091,0.04281777,0.07028381,0.000973814,0.002910952,0.000381228,0.000054462
06:12.8,0.8934835,0.04162968,0.07134313,0.000964397,0.002907156,0.000385608,0.000055172
06:12.8,0.8929046,0.0415485,0.07135695,0.000939448,0.002866934,0.000389038,0.000056435
06:12.9,0.8939777,0.04088851,0.07171173,0.000915405,0.002832323,0.000394549,0.00005732
06:13.0,0.8934753,0.04144269,0.070714,0.000891303,0.002836061,0.000393039,0.000055869
06:13.0,0.8920152,0.04057949,0.07116894,0.000877864,0.002875288,0.000399725,0.000056351
06:13.1,0.8887403,0.0418765,0.07066655,0.000840296,0.0029164,0.000406763,0.000054242
06:13.1,0.8841275,0.04207452,0.07116391,0.000817488,0.002919218,0.00041698,0.000053211
06:13.1,0.8807025,0.04399431,0.06991706,0.000795133,0.002924361,0.000409001,0.000051668
06:13.2,0.8733457,0.04824205,0.06764127,0.000763509,0.002933413,0.000401389,0.00004875
06:13.3,0.8608233,0.05399206,0.06572488,0.000730602,0.002951584,0.000391315,0.000045746
06:13.3,0.850055,0.05894906,0.06421641,0.000707673,0.002959447,0.000379393,0.00004367
06:13.4,0.7579889,0.1011838,0.06145897,0.000638634,0.003042058,0.000354492,0.000038906
06:13.4,0.6905667,0.1223974,0.06288909,0.000580568,0.003022879,0.000364211,0.000035923
06:13.5,0.6592247,0.1485111,0.05861292,0.000569287,0.003172018,0.00032963,0.000032695
06:13.5,0.6440094,0.1627264,0.05612855,0.000566826,0.003287963,0.000306393,0.000030269
06:13.6,0.6394249,0.1746828,0.05362954,0.000574781,0.003376432,0.000285369,0.000028248
06:13.6,0.6429128,0.1816877,0.05103306,0.000605615,0.003530462,0.000266487,0.000026637
06:13.7,0.649214,0.1810955,0.04988815,0.000637842,0.003639813,0.000258135,0.000025298
06:13.7,0.6543515,0.1822908,0.04806961,0.000663155,0.003811087,0.000248551,0.000023656
06:13.8,0.6596801,0.1791597,0.0471703,0.000703611,0.003959219,0.000241278,0.000022741
06:13.8,0.6671788,0.1754983,0.04642074,0.000735068,0.004054363,0.000237009,0.000021986
06:13.8,0.675077,0.1702641,0.04560587,0.000769529,0.004145173,0.000232909,0.000021497
06:13.9,0.6830085,0.1640778,0.04503145,0.000812521,0.004209384,0.000230852,0.000021153
06:14.0,0.6862699,0.1639625,0.04407746,0.000818507,0.004225614,0.000229382,0.000020128
06:14.0,0.6912742,0.1603754,0.04367978,0.00084353,0.004220639,0.000227545,0.000019761
06:14.1,0.6914628,0.156038,0.0440127,0.000855672,0.004192624,0.000233522,0.000019779
06:14.1,0.6965334,0.1514256,0.04458264,0.000865678,0.004127729,0.000235411,0.0000199
06:14.2,0.7008633,0.1458355,0.04550317,0.000877484,0.004061311,0.00024209,0.000020149
06:14.2,0.6998463,0.1458347,0.04523553,0.000862125,0.004066219,0.000242287,0.000019507
06:14.2,0.7007165,0.141989,0.04614771,0.000870351,0.004012871,0.000245987,0.000019649
06:14.3,0.7038863,0.1378895,0.04686271,0.00087649,0.003999895,0.000247068,0.000019981
06:14.4,0.6989248,0.1381562,0.04664392,0.000852153,0.003983371,0.000253703,0.000019372
06:14.4,0.6960028,0.1349202,0.04737381,0.000846812,0.003934375,0.000263406,0.000019623
06:14.5,0.6965946,0.1304879,0.04841619,0.000847582,0.003897204,0.000272606,0.000019763
06:14.5,0.7013969,0.1262584,0.04901686,0.00084742,0.003845807,0.000277954,0.000020172
06:14.6,0.7031128,0.1260162,0.04866554,0.000827599,0.003766599,0.00028585,0.000019747
06:14.6,0.7058862,0.1243031,0.04847912,0.000824294,0.003689079,0.00028671,0.000019793
06:14.7,0.7097279,0.1219633,0.04850652,0.000817655,0.003611844,0.000291401,0.00001997
06:14.7,0.7113785,0.118768,0.0491649,0.000816267,0.003532288,0.000297748,0.000020368
06:14.8,0.7086608,0.1207432,0.04872837,0.000798596,0.00346477,0.000294599,0.00002008
06:14.8,0.6717873,0.1377045,0.04915004,0.00075359,0.003304574,0.00029496,0.000019358
06:14.8,0.6243566,0.1561182,0.05020775,0.00070441,0.003176918,0.000307684,0.000018821
06:14.9,0.6001378,0.1758501,0.04800184,0.000705168,0.003188597,0.000288264,0.000018418
06:15.0,0.5970854,0.1876659,0.0455379,0.000736862,0.003287313,0.00026815,0.000018061
06:15.0,0.6003842,0.1925836,0.04332931,0.000807822,0.003363001,0.000253087,0.000018331
06:15.1,0.6128119,0.1911381,0.04145709,0.000878249,0.003446901,0.000240627,0.000018735
06:15.1,0.6308931,0.1830641,0.0403843,0.000964324,0.003584984,0.000233763,0.000019017
06:15.2,0.6480802,0.1747803,0.03958445,0.001016915,0.003694538,0.000231585,0.000019416
06:15.2,0.6649063,0.1650144,0.03912532,0.001078622,0.003842507,0.000231601,0.000019939
06:15.3,0.6771647,0.1570639,0.03948643,0.001123203,0.003903487,0.000233886,0.00002037
06:15.3,0.689516,0.1512024,0.03919773,0.001140685,0.004002573,0.000234989,0.000020211
06:15.4,0.7028453,0.146569,0.03846422,0.00115557,0.004096344,0.000230748,0.000020312
06:15.4,0.7116365,0.1402633,0.03900253,0.001164847,0.004149237,0.000233488,0.000020847
06:15.5,0.7208265,0.1348111,0.03969404,0.001163396,0.004167415,0.000235483,0.000021628
06:15.5,0.7308833,0.1283396,0.04019726,0.001167641,0.004178846,0.000237229,0.000022128
06:15.5,0.7354515,0.1255185,0.04021421,0.001137958,0.004180052,0.000242632,0.000021797
06:15.6,0.7393178,0.1220131,0.04062746,0.001120944,0.00417102,0.000246718,0.00002181
06:15.7,0.7412814,0.1174535,0.04140459,0.001125693,0.004143709,0.00025486,0.0000222
06:15.7,0.744907,0.1124391,0.04277231,0.001119184,0.004103032,0.000267141,0.0000227
06:15.8,0.7458613,0.1114921,0.04299972,0.001087724,0.004062694,0.0002735,0.000022402
06:15.8,0.7484662,0.1092312,0.04305642,0.001072061,0.004043065,0.000280484,0.000022593
06:15.8,0.7468377,0.1085166,0.04278931,0.00106318,0.004012599,0.000284547,0.000022378
06:15.9,0.747767,0.1084899,0.04293275,0.001054617,0.003950107,0.000283929,0.000022243
06:16.0,0.746204,0.1091936,0.0427341,0.001029787,0.00389875,0.000289426,0.000021768
06:16.0,0.7486444,0.1081022,0.04308951,0.001014623,0.003842457,0.000289661,0.000021998
06:16.1,0.7483025,0.1088722,0.0425185,0.000994014,0.00381171,0.00028941,0.000021863
06:16.1,0.6866206,0.1340827,0.04384109,0.000909024,0.003694042,0.000294204,0.000020728
06:16.2,0.6294958,0.1630209,0.04398979,0.000835061,0.003575497,0.000296617,0.000019551
06:16.2,0.5965202,0.1778768,0.04377675,0.000799646,0.003565122,0.000293082,0.000019042
06:16.2,0.5788156,0.1990314,0.04191713,0.000794898,0.003596174,0.000273814,0.000018431
06:16.3,0.5796855,0.209081,0.03903471,0.000864329,0.003703378,0.000253572,0.000017936
06:16.4,0.5955499,0.207337,0.03672281,0.000953583,0.003846306,0.000239427,0.000017754
06:16.4,0.6194828,0.2012586,0.03482762,0.001010793,0.004014068,0.000231042,0.000017511
06:16.5,0.6395701,0.1945824,0.03364898,0.001053914,0.004170813,0.000222978,0.000017613
06:16.5,0.650393,0.1891013,0.03331526,0.001079909,0.004288,0.00022275,0.000017421
06:16.5,0.6668279,0.1794532,0.03285505,0.001119116,0.004427686,0.000226831,0.000017313
06:16.6,0.6819571,0.1691393,0.03308034,0.001170964,0.004503329,0.000232218,0.000017598
06:16.6,0.6940186,0.1644006,0.03268001,0.001163931,0.004552633,0.000233506,0.000017404
06:16.7,0.70634,0.1548283,0.03313606,0.001194967,0.004581622,0.000240513,0.000018041
06:16.8,0.7178669,0.149167,0.03297355,0.001193578,0.004585837,0.000243296,0.000017815
06:16.8,0.7266795,0.1413499,0.03372464,0.001210195,0.004578479,0.000252659,0.000018142
06:16.9,0.7320853,0.1350156,0.03463805,0.001206334,0.004560654,0.000265148,0.00001822
06:16.9,0.740211,0.1288702,0.03516813,0.001210589,0.004535936,0.000272931,0.000018637
06:16.9,0.7498447,0.1215611,0.03587433,0.001236869,0.004534688,0.000276161,0.000019271
06:17.0,0.7590371,0.1151898,0.03674261,0.001245651,0.00450546,0.00027974,0.000019944
06:17.1,0.7656728,0.109467,0.03758832,0.001246133,0.004460895,0.000284644,0.0000208
06:17.1,0.7696605,0.1063119,0.03871078,0.00121137,0.004405479,0.000292595,0.000020954
06:17.2,0.7718968,0.1016208,0.04032546,0.001210933,0.004323576,0.000301698,0.000022365
06:17.2,0.7757728,0.09645926,0.04166595,0.001206969,0.004299131,0.000313675,0.000023049
06:17.3,0.7746685,0.09461948,0.04259394,0.00116747,0.004223668,0.000328704,0.000023158
